avg_speed,avg_gap,avg_congestion,avg_waiting,distance_remaining,delay,type_EMU,type_EXPRESS,type_FREIGHT,type_SUPERFAST
24.754580572291168,263.9606180548652,0.04126974737462186,434.5369423841017,0.6306372889592436,43.862444868980354,True,False,False,False
26.02041189454976,269.05633659037716,0.9188528558831043,231.3952138656496,0.9416427377373945,55.20184863032569,False,False,True,False
10.818936562239521,199.47713843000722,0.6090816550210135,44.02703384626558,0.7956089248194732,48.15461391697916,False,False,True,False
18.290809168757704,106.71214395308827,0.8073143007690523,487.63802965895144,0.5570768419744303,74.34901056109682,False,False,True,False
26.601797949093836,268.6263514816918,0.3838749534342776,347.778342141968,0.2146826916735075,50.46438918128042,False,True,False,False
38.94366026218247,90.99749380460175,0.4718429748376137,141.45690771814384,0.4508742314022398,37.63319537977442,True,False,False,False
30.467089819489104,170.99990528594984,0.868850751801164,536.8087045996008,0.6933822441944774,65.75749897757612,False,False,False,True
37.29113149828852,34.42063684144531,0.4148479698098231,27.154988322330876,0.8379621748360849,28.28318782478543,False,True,False,False
31.677422040996195,276.9769108891613,0.534659566749085,121.09176491865774,0.9597362244223874,37.202192017281384,True,False,False,False
25.710093911234015,46.527285042507934,0.020194923084332905,451.2281566835166,0.6054527661379177,43.731620341796344,False,True,False,False
11.72081791977206,71.34455769047014,0.1585980058380423,425.6267581859335,0.5269193673044325,51.435457784045965,True,False,False,False
28.333997816237957,169.6495766478234,0.6416865079747998,173.5630162346868,0.017691923121148312,55.78765015751237,False,False,True,False
26.818284808596747,230.40743506282956,0.7169769010638771,37.21492521166987,0.07209906915017994,46.048263056839744,True,False,False,False
26.086420966004326,187.7086352512082,0.5826009367844994,514.8468433349663,0.15610499763740027,62.609386633420556,False,False,False,True
22.142505379588428,73.47950427604607,0.14331003627561067,188.21858284194155,0.054759931189628075,38.15139185490736,False,True,False,False
23.502981139624648,5.278197545609649,0.4454054285778348,117.42804895695913,0.40086323880492647,68.32639597845841,False,True,False,False
16.705488449133643,228.35942119069458,0.3550947663631898,309.63709341658625,0.33687854513887217,49.354255085610056,False,True,False,False
23.17594424248061,295.63616114377265,0.4956613440350883,546.1363195694684,0.6373541578683929,61.31854291356381,True,False,False,False
11.91445669874674,243.92437049029667,0.8703290345540943,26.127946706025206,0.5356651079334027,58.238324904976075,False,False,True,False
33.18110390761319,140.76095235620153,0.7758614386586519,459.48245281853264,0.5959707593878597,57.598730621891725,False,False,False,True
11.502193414454773,271.61134211273645,0.08398950138915895,343.48393676322536,0.4719772029376541,45.145169980125495,False,False,True,False
7.973820146131325,125.90506356991325,0.8903091977745643,255.26946993109016,0.27773714855425713,72.3540895332258,False,False,True,False
20.268610922500507,159.85555485182292,0.4717671511498236,446.448266463036,0.952825314946477,48.83022034989359,False,True,False,False
28.040760382712165,145.75328138172657,0.7438621448859984,579.4946546649794,0.08640915976013896,79.40437681416375,False,False,True,False
20.32008887267395,137.04904243632987,0.14003923126435214,137.52372669761462,0.9388909994653072,25.66138237424129,True,False,False,False
14.6863946182958,233.68127694170218,0.6707195257070481,86.18841904327176,0.31123804686473466,48.31954595091747,True,False,False,False
24.535991436165425,160.39682764450015,0.23632601760945793,547.7290471336182,0.5126614453672974,54.049734669674635,True,False,False,False
17.145081739427,98.43155099743873,0.43838089714093154,401.3718464743822,0.10884232282754613,62.37289849979898,False,True,False,False
37.650369154432155,81.1566594592511,0.01686287008210441,262.7916129371796,0.07093106837100926,30.164601737697698,False,True,False,False
37.292579886125026,16.135458505392847,0.15161063793047602,343.9557421585699,0.4295454487186029,48.23013379505555,True,False,False,False
22.58301369902334,177.04257275549855,0.09208049312361977,447.3683431057464,0.7416973763796781,48.96393269591582,False,False,True,False
16.475939790639046,72.83861754330509,0.23974417293825845,463.81913922343034,0.26936477754854893,58.77598932208692,False,True,False,False
30.79963448848237,48.69950699483301,0.10001809002432227,551.9365084913787,0.5623478889353201,52.23380973159876,True,False,False,False
6.284953021907333,197.87983932916492,0.6919100266195619,256.1056733373736,0.27865034052281834,63.45554610376289,False,True,False,False
21.616915211527793,205.9567310573569,0.02903990220921937,176.04654601163702,0.3886130608930408,33.83562736822826,True,False,False,False
16.771318799461675,226.88569321601145,0.617740500624998,383.79856007390515,0.9064463184738247,58.40853935496969,False,False,True,False
37.218755978589414,153.55518441988448,0.14070783082557425,249.4367395677182,0.8558396254949195,29.260593642517197,True,False,False,False
5.420105954543889,268.74610853514656,0.9451614571778969,356.75907236938673,0.5160175434176298,79.30333936573312,False,False,True,False
24.34852065014222,281.2211122524772,0.9330940731098543,251.9914790735701,0.23810562747207875,57.26759523732183,False,False,False,True
30.92322533733191,243.17442723878438,0.22550310252096262,91.79747200690468,0.19318391273302282,30.713404254472284,True,False,False,False
21.975629563341442,192.50007719241523,0.6144212982230295,281.65605099537504,0.9540873530357142,47.61152286945026,True,False,False,False
7.989106055695258,94.59768130940066,0.028005319472458434,414.5506931646197,0.20271659651068752,57.98223277815676,False,False,True,False
39.03614865097658,294.96875187796525,0.9317885430511741,479.5702846005899,0.8081683109125392,58.77321272431315,False,False,False,True
23.130365098163427,85.87016932162182,0.5229873081917097,295.9957660779281,0.3689702095355373,49.20815391820839,False,False,False,True
26.496518551165398,64.78379198717715,0.04322315141777899,99.14273412624055,0.9856598475582383,16.27554808202277,False,False,False,True
13.281342394762756,135.43546356704192,0.3424999930081374,248.81262578965894,0.36815574036278786,49.05264274370527,True,False,False,False
21.922432978738133,21.767968360154597,0.0768494618612342,471.77635730501896,0.3515166249107261,53.259256386264845,False,True,False,False
20.020232218541267,293.6558670781783,0.3929444393733599,247.7155623702437,0.6374636288776231,44.956819162327164,True,False,False,False
7.621354470069431,178.58789914284532,0.6699263421613231,417.9184761625334,0.9615168066268193,65.15773060228165,False,False,True,False
8.715612374161353,169.3008670409317,0.4698899080414396,304.32820900685385,0.9762096057964329,47.59497134480114,False,False,False,True
34.31153818665711,198.45990257041737,0.38372217471945447,144.73387506563802,0.7072061464669852,30.07648851406093,False,True,False,False
13.39369832723066,151.62197609427596,0.1191570455404648,477.6903048138446,0.7546063656363536,47.36751704161846,True,False,False,False
11.823539502452068,14.458737542889766,0.24493904569365632,50.52807244241222,0.5634021759730277,41.79423644894743,False,True,False,False
22.671900793754872,185.63183020791703,0.10014328773835113,314.93416965309035,0.7557757391323319,32.84207719284989,False,True,False,False
31.906149597687953,216.27129370214703,0.8074987316566608,125.33462054604297,0.8597796549704966,39.63914663892554,False,False,False,True
7.168128150264577,127.94097288409567,0.13523982798472256,40.239377124825396,0.48609530319502325,30.13404761200769,False,False,False,True
25.188277187338954,228.4021937610019,0.5953733665488935,301.7603622499493,0.619862262830103,56.08676411464339,False,False,True,False
9.172365499420067,71.96538330483408,0.3427404135888459,299.73729356095413,0.5373166952330477,51.58309559448846,False,True,False,False
6.276136778896646,70.27659436452429,0.2259783846551835,424.1405410054325,0.5624706135286772,55.14014142471013,True,False,False,False
6.8460383256776085,52.61801136783431,0.6394684394921037,446.8504158311429,0.8900479098739409,65.73457521386676,False,False,False,True
34.19574378729544,114.73845413780275,0.45700230937694064,436.67489321573805,0.3556168302055702,49.152931212578345,False,False,False,True
9.129036926982154,254.86855043977965,0.40014546728455913,245.735239750053,0.2081840256006242,52.23962185766953,False,True,False,False
6.580297754430218,249.23405833397396,0.5928520048922216,379.01387233593755,0.45628011027362914,60.012274405969194,False,False,False,True
20.32649605000193,117.93314134923362,0.4912676284900007,346.1671455863762,0.20808519048126517,56.26779533688059,False,True,False,False
34.53977151797086,178.7900271141698,0.3034842085515608,252.93705367015176,0.49840042566201914,35.635218697712986,False,True,False,False
14.184293177125568,217.6408133601001,0.5590612877652517,358.3276165115959,0.9035081053570586,53.68143318503878,False,True,False,False
19.759941613407072,76.15599851526677,0.6694985765506946,568.3487260237575,0.6174335204824778,71.00145502451423,True,False,False,False
6.397288639731293,54.60162033895039,0.026693158586854282,115.73624620882642,0.8554328533030777,34.69906169546964,True,False,False,False
20.717747994720654,291.76831799763175,0.46587172890767536,543.4632574713158,0.1661909196155118,64.24607028715356,True,False,False,False
25.216457822299677,187.17940739683746,0.05768328458354377,32.07330838991902,0.9008735925371768,11.76187777895718,False,False,False,True
24.98174688132507,294.51763794093085,0.18640541406811106,185.0335277409964,0.6017871644071158,29.563332128682394,False,True,False,False
16.63493422610278,104.63801620400758,0.5605087340779731,172.88714916691694,0.0317597887404798,54.519142550782746,False,True,False,False
16.043661323209744,212.3943514923688,0.8661889152655807,375.8190647285434,0.6331189552850368,70.65608090295211,False,False,True,False
8.731826662780925,70.66807277966512,0.8828056791884848,78.73497106637419,0.9513969562609179,54.38898621384317,True,False,False,False
17.837941222619392,82.05405052580431,0.06994401013863127,529.4085671038522,0.07916700047536207,52.94269932937479,False,True,False,False
8.482313410553763,156.01112577453907,0.4191050862867066,497.13084507902477,0.5824561304695721,59.61711070701282,False,False,False,True
31.830858064921806,99.28734702488102,0.5830064830045513,391.23949181116666,0.9154786028697147,49.113684063732975,True,False,False,False
38.81960042118651,54.44836133297242,0.1470699045503434,275.04829907531865,0.00969516833437456,38.395117302523516,True,False,False,False
38.95260598333474,82.54980708685117,0.7654322167447717,559.773625285247,0.6309129264658232,64.65029045202566,True,False,False,False
35.277488478138785,15.545776367430069,0.7442352584372388,498.44793283233355,0.47490229183096266,75.36730757403478,True,False,False,False
26.02772522688667,212.80496833585855,0.9033410137067946,299.58908884874694,0.3469893186486106,68.23782869493456,False,False,True,False
29.530299403535796,150.17441384032918,0.008486012083443017,421.12401267258673,0.627536489945376,43.70436132859156,False,False,True,False
14.982203093814492,32.80170458933506,0.21668424398900266,340.1579713078107,0.052702094587416926,49.729216837880124,False,False,False,True
27.07696470604172,55.649727972904905,0.8271867142453218,352.7653430329587,0.7530630462874002,65.6095903182445,False,False,True,False
20.94773423039571,35.247688743229986,0.6705800508269354,198.58564166248277,0.004479476919707626,64.7468246542825,False,False,True,False
21.870606892192637,185.71487844138355,0.8943898536984908,277.25076277493804,0.3069357437923522,60.88342063987252,True,False,False,False
31.52217961313053,32.79205726568567,0.05717965453026652,46.87285847384652,0.5039586376846784,30.36109244712183,False,False,True,False
14.867142445903808,227.51328824538874,0.5969639657164428,214.4092149987555,0.3770222505665517,51.2866684275939,False,True,False,False
16.131386409308195,11.050721199515397,0.5690465748936742,417.49710921729115,0.3074759352055825,84.03850719836691,False,False,True,False
37.36246268950228,78.56585745878817,0.03567441636053237,571.9296183037118,0.8308351454680961,47.08951200903933,False,False,True,False
6.967850319784029,267.7466693881126,0.5135220769124835,577.8384676578122,0.9348325742719089,63.807674028370506,False,True,False,False
21.997200444466912,216.96673884606258,0.6095203113099242,333.433721474935,0.8737126849058887,54.190384477372454,True,False,False,False
36.94802801427516,26.525658213077875,0.19129317420210723,363.97335108574924,0.5224313130499997,40.75741939746895,True,False,False,False
26.362705273635495,247.23220082312804,0.27332958312466293,111.43271130058051,0.884164175193483,27.06196618421753,False,True,False,False
24.124247597424624,150.44536085436042,0.640347346297737,417.18486485611845,0.9208615651815437,57.00545537339819,False,False,True,False
13.741046273027433,254.80099301480462,0.46830094759995833,42.39527560463174,0.409238397047462,43.53746097973545,False,False,True,False
17.01464211725569,182.21823346286604,0.8580136575683268,170.81141147966673,0.28344585950544543,60.781886678052565,True,False,False,False
34.82169455316425,206.14074444969333,0.34238176600918835,401.01800837126535,0.09826520581332032,45.828155647549686,False,True,False,False
24.572634611896035,298.0829603167339,0.26665965838820116,186.1860789260936,0.47909192104922904,32.510395786368385,False,True,False,False
23.015976781487296,73.53898604758535,0.9848659403448428,29.908124468672593,0.9462969204384414,53.81907413745709,True,False,False,False
8.485289973901011,189.06394455460955,0.9111357701300834,499.12224561057826,0.560907528070371,75.62069344600127,True,False,False,False
5.560985475929309,140.7948100669325,0.028992744998979858,186.19800428073782,0.6675621017861716,37.99119802191195,False,True,False,False
38.728981604046716,16.638326112193973,0.7707286153065659,37.863134915207056,0.11288381849184759,57.389124500557,False,False,True,False
18.194515855039455,9.268839243345184,0.11033477382520296,44.87289870171911,0.14351966414225625,47.267424913650274,False,True,False,False
26.11245717348265,40.17243045626831,0.02748519482937095,151.05527927325218,0.46447326195967253,31.278796575306487,False,True,False,False
7.790027561554975,196.4820634588717,0.2736955159663489,106.80956833291575,0.9512647989837257,34.608623235990976,False,False,False,True
28.90900000030663,172.3131109344507,0.2693458790611043,464.5800706680905,0.3607846415915289,46.99977839109706,False,True,False,False
37.639834804708634,168.2617205432996,0.8193187623469647,193.01042800022066,0.8774840413175335,48.560412429651436,False,False,True,False
25.14828385490969,14.397744945836726,0.7106672459428351,482.8174710238995,0.12028859342571152,86.88134590358887,False,False,True,False
9.414036283139371,143.44438392620208,0.9816094273320143,104.30759869389168,0.6170172069337101,60.68848076164749,True,False,False,False
25.360253461571684,277.76373126354594,0.7115129003118185,295.72750772645026,0.6006129769105182,54.90282035060762,False,True,False,False
31.82215245866283,122.28960144664075,0.4182555532560479,412.8222801318773,0.8598747500702685,46.51359285379053,False,True,False,False
19.224578780090653,189.35212858759462,0.6989276609452169,391.1945123195129,0.003316704404901505,71.47168924343174,True,False,False,False
35.794321177951375,235.04650930882735,0.9994590671864021,360.67764595816124,0.18993166719757215,67.00507701672959,True,False,False,False
27.703903367507756,236.25795734685684,0.7101418825625281,554.8929611587018,0.21968762542948173,67.05705358102962,False,False,False,True
36.47371214012209,158.18762430660504,0.7616813559803183,137.11508862404662,0.9499660880907373,39.51687119157047,False,True,False,False
26.822685893656804,258.0958238936892,0.9383650151902594,296.23152267726323,0.15369365626989495,65.18345314773872,True,False,False,False
9.595079020168848,120.45653754230536,0.11365126131168335,530.3955300434452,0.03696235022056038,63.064513126970816,True,False,False,False
15.83920988868162,267.1644983615155,0.7047842934477269,46.73625935709423,0.534461494741808,51.01993619422838,False,False,True,False
12.062823188835992,75.86701408668587,0.850805957967449,33.53296095184515,0.5285584624336817,55.26836921096458,True,False,False,False
36.808927420090185,87.66384006221845,0.954378600220893,139.98137253497484,0.8440469653678643,50.61109672645915,True,False,False,False
31.614002355061892,20.670584138705323,0.21096928971169937,379.81273172281107,0.948859650177802,45.27152774711644,False,True,False,False
28.67394291185021,239.69664177997345,0.5039290077242442,155.92777586988413,0.538545442140131,45.893581526755085,False,False,True,False
15.533821187106758,128.03129468864813,0.6805548476444818,114.14393028527938,0.9299941824196555,44.13972364200512,True,False,False,False
11.441567021757473,72.58940110386271,0.24746772950133744,275.28138921497526,0.7251591512998297,40.97695853182275,False,False,False,True
31.475788079611913,73.378131896891,0.600472863250274,368.1588412616469,0.264559127995585,55.5619507540591,False,False,False,True
21.595528105767787,270.9129826626238,0.25757878249799937,149.13462421004425,0.9284207109439263,34.84446812311296,True,False,False,False
12.902634325272018,251.00539713600588,0.3334570205316473,180.41471203424524,0.6674431761818748,34.1017340709494,False,False,False,True
26.581769235784627,168.29161118036907,0.44151869651086506,368.1355828869083,0.4140959327426338,48.92434016995248,False,True,False,False
6.411684824845819,186.75268612263773,0.529190098746567,567.4430531936716,0.6802420845169307,65.99323314985091,False,False,False,True
16.415958894488874,144.92604331233585,0.4493658716251506,404.84503646285293,0.4013128277437509,52.75572448562724,False,False,False,True
21.399494810689713,120.54163014924862,0.4931955197879292,469.742486150736,0.11418376798795926,60.581841728631595,False,True,False,False
10.178541693829205,275.06567995940776,0.2985887562882926,220.08605685328126,0.7189787471768998,44.37506640912821,True,False,False,False
39.46290671567939,42.05574753848911,0.1589650940226306,163.35261563067965,0.8240876121707438,34.718437310410295,False,False,True,False
12.3184077606365,128.44180296628724,0.04734997732683943,272.5606459215735,0.7288061990193877,32.314555316116255,False,True,False,False
9.562359551514295,106.64576285642322,0.1959787224916677,484.2796972270042,0.22911466775667655,59.494249605114284,True,False,False,False
12.123720586041374,151.95446247408876,0.581943641505783,273.7797850743335,0.9566350134776129,52.96559953157739,True,False,False,False
31.917139660590347,140.00140299082665,0.7861154478031324,508.0352452739166,0.02525456169115592,70.94467776360919,False,True,False,False
19.8926980745145,158.072411837069,0.16924759744289453,593.2631884170762,0.33268529737564057,55.35219886691068,False,False,False,True
24.78955789133883,46.27609828196326,0.10855535777264846,43.215999438201806,0.2600924345348955,34.653985860005605,True,False,False,False
5.735320494522626,156.37674294641675,0.7492903605492502,27.246093650222214,0.04812622761485097,54.394274017886204,False,True,False,False
6.20509580006601,76.5135500967272,0.3051583305372897,89.75382174801709,0.40572969298866846,46.307285374663934,True,False,False,False
20.603894243945568,59.37774795151642,0.9514994392273525,230.62180544060772,0.6231148401627745,57.62311064198522,False,False,False,True
33.582933512056826,24.12609454192641,0.714317970610373,78.62532548725945,0.8825528634851013,45.17792148928227,True,False,False,False
35.98336075476478,229.98250483306157,0.32675604724303087,522.3986865712536,0.9896897161914701,40.0728105740629,False,False,False,True
8.034729865847407,131.0953666526852,0.2895427477937049,13.887750616238282,0.8080895864043981,33.40166868223389,False,True,False,False
23.8427085735358,189.8598865769687,0.523698386271309,189.4756298014935,0.4686805187128248,49.76784786378482,False,False,True,False
36.96303901977447,219.64003627489927,0.07914466827820943,110.8167776965232,0.7237044259670307,21.515014993743456,True,False,False,False
18.57904640392602,205.39841626749828,0.11767651264529899,558.9235980945194,0.8436237885896407,47.95088125736335,False,True,False,False
34.0348040999929,143.79771213145628,0.1758578813161925,401.6886029340168,0.46530719641868135,43.64726727875544,True,False,False,False
9.679347903980268,119.4300660407603,0.7747235933045602,547.2181538708247,0.7850544340254999,79.33591479634472,False,False,True,False
37.738807138372955,115.9081733439958,0.5138573592691225,583.397226186236,0.48265241831287675,62.38497656448034,False,False,True,False
31.299816113595593,193.81439509436663,0.010567122774442939,298.2589462064215,0.3864959908767227,31.998157955570974,True,False,False,False
37.946703747541555,150.96433470785266,0.673516527472109,140.59146482881576,0.5260908377837612,38.05604001115765,False,False,False,True
28.681603174337727,255.49401315661063,0.4236901786604971,116.23727171795358,0.6758547376271449,40.39027350969662,False,False,True,False
17.719137619979946,263.03708537638005,0.5108523649637979,133.7513170115043,0.7268820563185974,44.139921646675184,False,True,False,False
37.83634103836528,55.31531151192295,0.21411624341293556,425.15598457320175,0.35673626889210786,45.13680115088371,False,True,False,False
14.644837170821246,45.18892720598907,0.5517822283941036,24.267436873800442,0.5713202515560348,46.54080623054912,True,False,False,False
16.62603827216064,190.96827318061986,0.9791532397514886,30.81664381962892,0.9098708740804471,46.98244228845507,True,False,False,False
29.528294630060913,93.86159567837242,0.07344469100576145,364.88576542989,0.9763129001106398,43.0074286120663,False,False,True,False
31.78607048338852,10.478362035704164,0.28391739966443064,385.23428804244395,0.2272480911839545,69.42778856237892,False,False,True,False
37.529121934720386,267.14958746207174,0.24299759286082978,399.157754593476,0.19283116571334147,40.9544984123083,False,False,False,True
12.168084316967333,71.93572633692344,0.2485493107511796,223.12830275315474,0.6766856334286485,41.39155267963672,False,True,False,False
32.92993123267284,279.13779224731366,0.3787063575653773,483.5669332284919,0.41468388582344384,48.7202608177138,False,True,False,False
30.849111868893722,216.64316300908482,0.8181097847441675,320.17475263597055,0.024222338418137035,57.24652481851963,False,False,False,True
7.232809468875925,229.98277952388787,0.9128586899643873,63.279378005651665,0.34686187064728413,66.87472378337417,False,False,True,False
18.552809942357243,64.43114125898232,0.20221508745897332,478.25958424040715,0.8067447434722521,53.569500050875355,False,False,True,False
14.896790997103452,74.0873555569598,0.5429499379481127,571.840671762275,0.7974269303831826,61.5945748129067,False,False,False,True
15.657164852391064,158.7739873780994,0.6368989721654803,36.02178780141521,0.4946851488165819,39.545668375122524,False,False,False,True
39.40314078441453,55.76945653170934,0.5218274743638449,234.81080322034796,0.4725779348875353,42.0349884432091,True,False,False,False
27.497209471797476,95.10234934149452,0.43407639419691957,292.50962690084856,0.5795074424343775,46.965542683553004,True,False,False,False
30.118665522772485,99.83143099460231,0.19197550585923784,87.88245604699017,0.21939671056357601,38.07328418429948,False,False,True,False
39.18161730602532,52.090830309565405,0.48821935919923853,520.6253686697263,0.5260436248909555,52.29091026329531,False,False,False,True
18.202062386017353,65.52893585157241,0.4012148277113289,170.4897869340264,0.011046360056648385,47.42920778133371,True,False,False,False
33.06440589584821,237.62279339243568,0.7955633625022697,469.80512396289606,0.4755595547831337,64.79766469281998,True,False,False,False
20.208583715657337,54.32277709144417,0.7636043591629952,402.5966892169896,0.33605104625059257,65.09762012435078,False,False,False,True
35.43367851352429,13.394930593957133,0.1339986812056707,358.82749348021406,0.6748696059036596,50.93839683011423,True,False,False,False
11.32301394589561,190.65970807553683,0.08851905256306758,115.28570921793263,0.6383535841526276,31.641615165745865,True,False,False,False
38.16901619724979,292.91502022077276,0.908153943227503,132.42211233054343,0.380835880182809,46.94991386958884,False,True,False,False
12.657009794380787,102.70807531382081,0.5355083889644977,28.409042847941592,0.007272981478591567,43.97959948313995,False,False,False,True
16.417717744332606,40.00343244289443,0.8578009372825907,144.4274578693598,0.25227362939496045,58.92122627497374,False,False,False,True
31.466728193737318,173.2642609834216,0.05815112056640115,207.26616567630847,0.6333478501891623,27.55023102164053,True,False,False,False
18.781429954789232,272.37449227321565,0.5265156165216303,499.8871823174552,0.07237334301750453,62.175831135424765,False,False,False,True
26.287398186825634,236.29822504940125,0.5394265145762364,219.8356000288832,0.10764242183346384,46.72525788212342,True,False,False,False
20.560072537429996,188.64218118175123,0.8607020325421499,452.77306965936384,0.6470350245670872,65.68917847538823,False,True,False,False
30.982947798142362,97.94166649924182,0.0976099982297075,263.66536877729254,0.7557674009492923,29.612554873318714,False,False,False,True
12.99159383290138,164.8546511164849,0.2404455636759093,470.92098719633304,0.3215497080127121,55.25364783171693,False,False,False,True
7.046029553290696,31.91722818475533,0.4065383138870131,585.7629602622239,0.48967306551656187,76.90277462664618,False,False,True,False
15.497528911557318,205.28890016279763,0.8658414754199422,143.90493483454807,0.9457113649836586,51.08285189892389,False,False,False,True
21.60080327039506,218.903325574807,0.938883315070567,517.4049671783257,0.9455435621759695,68.79307330352245,False,True,False,False
10.88070182674375,289.68432875842603,0.9927246195936279,373.0944517834648,0.3075027744634301,73.02149154490937,True,False,False,False
17.417905137973605,81.81722082979613,0.9591934864585215,490.3765569531929,0.8099878750170902,69.33778019515353,False,True,False,False
18.9994056402749,10.444643617691678,0.005941755844354413,390.9515413606831,0.5939440528068588,60.09856682643984,True,False,False,False
7.008714529089574,165.95449700600943,0.04770834145387204,254.36970436449008,0.97548449335038,36.04332846052582,True,False,False,False
25.415753686447157,213.50319879706026,0.14760681915758866,136.8449636650742,0.4776135697110965,32.832273568039696,False,False,True,False
35.95201997899507,238.17020538548147,0.34886209677027313,42.021135198699014,0.7747068680155615,18.75671520940692,False,True,False,False
10.311001953356834,62.152985242319126,0.8299180309869587,321.3110186764302,0.768137129614871,69.53280040659175,False,False,True,False
25.92328046905299,82.21709636592198,0.8926561953354805,594.1956567161194,0.49743286763307615,74.35868185050766,False,False,False,True
28.265872171879618,156.21432295385242,0.18683440629458303,442.82508300852373,0.7956301142973078,38.360402761281996,False,False,False,True
19.67671381467509,102.52723894115054,0.6196641516197087,196.40732483940997,0.2610403333069965,49.754570338057704,False,True,False,False
29.53841555774945,258.85088854329626,0.9173619850652766,496.32288005204117,0.12225303629022888,70.9700276118834,False,True,False,False
19.37560402218542,144.75924535292248,0.4637317359313208,461.3904001058439,0.42516374465531626,60.83810272107922,False,True,False,False
22.66230507921022,240.87570001009087,0.10354357195278396,168.98147601207407,0.9436306566335847,25.095060117783678,True,False,False,False
5.257356559404944,176.28282934229435,0.45781365008462493,8.584493876540812,0.5007446082025288,36.89798426966696,False,False,False,True
29.21020399471411,233.06159177704802,0.37579490228805723,70.89758312036976,0.635259138646927,34.058044665301395,True,False,False,False
28.146993763065353,103.13853102644553,0.577657996066007,526.3837141872345,0.6241624559078753,63.05737484211687,True,False,False,False
6.34403070642206,250.2679034694418,0.43865868440710365,501.9378211829231,0.13257286726953044,65.54752944573262,False,False,False,True
